customer_id,segment,n_transactions,total_revenue_gbp,avg_order_value_gbp,actual_return_rate,predicted_return_prob,first_order,last_order,stated_order_frequency_12m,active_years,annual_orders,annual_gross_margin_gbp,expected_return_cost_gbp,intervention_spend_gbp,annual_contribution_gbp,clv_gbp,risk_segment,annual_gross_margin_gbp_policy,expected_return_cost_gbp_policy,intervention_spend_gbp_policy,annual_contribution_gbp_policy,clv_gbp_policy,clv_uplift_gbp
2722,Repeat,15,1292.72,86.1813,0.1333,0.3132,2024-06-30,2025-12-23,16,1.5003,9.9977,258.485,108.5267,0.0,149.9583,292.6497,Medium_Risk,258.485,108.5267,0.0,149.9583,292.6497,0.0
2723,Repeat,13,1032.18,79.3985,0.3846,0.2674,2024-01-20,2025-10-19,18,1.9439,6.6877,159.2974,57.7388,0.0,101.5586,198.1957,Medium_Risk,159.2974,57.7388,0.0,101.5586,198.1957,0.0
2724,Repeat,13,2020.6,155.4308,0.3846,0.2603,2024-02-03,2025-10-07,18,1.9055,6.8222,318.1139,104.5818,0.0,213.5321,416.7165,Medium_Risk,318.1139,104.5818,0.0,213.5321,416.7165,0.0
2725,First_Time,11,1076.8,97.8909,0.4545,0.4036,2024-05-22,2025-11-07,1,1.6071,6.8445,201.0057,107.0749,0.0,93.9308,183.3097,High_Risk,201.0057,80.3062,32.5116,88.1879,172.1023,-11.2075
2726,First_Time,13,1360.31,104.6392,0.3077,0.3317,2024-03-06,2025-12-09,1,1.8179,7.151,224.4819,97.5548,0.0,126.9271,247.7034,Medium_Risk,224.4819,97.5548,0.0,126.9271,247.7034,0.0
2727,First_Time,8,997.98,124.7475,0.25,0.4201,2024-01-04,2025-08-03,1,1.9877,4.0248,150.6249,81.4254,0.0,69.1994,135.0455,High_Risk,150.6249,61.0691,19.1178,70.438,137.4626,2.4172
2728,First_Time,16,1618.85,101.1781,0.25,0.332,2024-01-12,2025-12-29,1,1.9658,8.1393,247.055,107.8444,0.0,139.2106,271.6751,Medium_Risk,247.055,107.8444,0.0,139.2106,271.6751,0.0
2729,First_Time,15,1437.16,95.8107,0.4,0.3218,2024-04-28,2025-12-26,1,1.6728,8.9669,257.7362,109.7483,0.0,147.9879,288.8042,Medium_Risk,257.7362,109.7483,0.0,147.9879,288.8042,0.0
2730,Repeat,13,1242.93,95.61,0.2308,0.2382,2024-01-17,2025-12-28,19,1.9521,6.6595,191.0155,60.2167,0.0,130.7988,255.2591,Low_Risk,191.0155,60.2167,0.0,130.7988,255.2591,0.0
2731,Repeat,8,702.26,87.7825,0.375,0.3278,2024-01-07,2025-08-15,19,1.9795,4.0415,106.4317,46.6642,0.0,59.7675,116.6387,Medium_Risk,106.4317,46.6642,0.0,59.7675,116.6387,0.0
2732,Repeat,8,1360.12,170.015,0.125,0.2421,2024-02-07,2025-09-25,17,1.8946,4.2225,215.3687,65.4314,0.0,149.9373,292.6087,Low_Risk,215.3687,65.4314,0.0,149.9373,292.6087,0.0
2733,First_Time,6,484.42,80.7367,0.5,0.4081,2024-01-11,2025-03-27,1,1.9685,3.048,73.8252,40.7482,0.0,33.077,64.5511,High_Risk,73.8252,30.5612,14.4779,28.7861,56.1773,-8.3738
2734,Wholesale,10,1392.54,139.254,0.1,0.0851,2024-01-09,2025-11-17,46,1.974,5.0659,211.6332,22.9479,0.0,188.6854,368.2271,Low_Risk,211.6332,22.9479,0.0,188.6854,368.2271,0.0
2735,Wholesale,10,1094.18,109.418,0.3,0.0786,2024-02-18,2025-07-22,49,1.8645,5.3634,176.0569,18.0347,0.0,158.0222,308.3868,Low_Risk,176.0569,18.0347,0.0,158.0222,308.3868,0.0
2736,Repeat,4,1037.15,259.2875,0.0,0.2555,2024-01-25,2025-10-04,18,1.9302,2.0723,161.1996,50.4423,0.0,110.7573,216.1473,Medium_Risk,161.1996,50.4423,0.0,110.7573,216.1473,0.0
2737,Wholesale,11,1367.24,124.2945,0.1818,0.0867,2024-02-25,2025-12-11,49,1.8453,5.9611,222.2779,24.8018,0.0,197.4761,385.3825,Low_Risk,222.2779,24.8018,0.0,197.4761,385.3825,0.0
2738,Repeat,18,3769.5,209.4167,0.2222,0.2366,2024-02-10,2025-12-30,19,1.8864,9.5421,599.4818,175.6731,0.0,423.8087,827.0797,Low_Risk,599.4818,175.6731,0.0,423.8087,827.0797,0.0
2739,Wholesale,11,1067.52,97.0473,0.1818,0.0655,2024-02-18,2025-11-11,45,1.8645,5.8998,171.7673,14.8736,0.0,156.8937,306.1844,Low_Risk,171.7673,14.8736,0.0,156.8937,306.1844,0.0
2740,First_Time,19,2291.9,120.6263,0.2632,0.3937,2024-02-05,2025-12-29,1,1.9001,9.9996,361.8659,183.9229,0.0,177.943,347.263,Medium_Risk,361.8659,183.9229,0.0,177.943,347.263,0.0
2741,First_Time,6,383.71,63.9517,0.6667,0.4281,2024-02-24,2025-02-25,1,1.848,3.2467,62.2889,37.3678,0.0,24.9211,48.6346,High_Risk,62.2889,28.0258,15.4217,18.8414,36.7698,-11.8648
2742,First_Time,12,2001.53,166.7942,0.5,0.399,2024-01-07,2025-11-17,1,1.9795,6.0622,303.3439,152.0918,0.0,151.2522,295.1747,Medium_Risk,303.3439,152.0918,0.0,151.2522,295.1747,0.0
2743,First_Time,10,1157.29,115.729,0.6,0.4135,2024-04-01,2025-09-10,1,1.7467,5.7249,198.7618,106.551,0.0,92.2108,179.9531,High_Risk,198.7618,79.9133,27.1934,91.6552,178.8688,-1.0843
2744,First_Time,5,498.65,99.73,0.2,0.3503,2024-10-22,2025-08-04,1,1.1882,4.2079,125.8976,58.079,0.0,67.8186,132.3508,Medium_Risk,125.8976,58.079,0.0,67.8186,132.3508,0.0
2745,Repeat,11,1863.49,169.4082,0.2727,0.2813,2024-04-11,2025-06-23,19,1.7194,6.3977,325.1464,114.7881,0.0,210.3583,410.5227,Medium_Risk,325.1464,114.7881,0.0,210.3583,410.5227,0.0
2746,Repeat,11,1272.04,115.64,0.0909,0.2549,2024-06-02,2025-12-25,19,1.577,6.9753,241.9857,79.9572,0.0,162.0286,316.2052,Medium_Risk,241.9857,79.9572,0.0,162.0286,316.2052,0.0
2747,Repeat,10,1194.9,119.49,0.3,0.2353,2024-03-15,2025-06-11,18,1.7933,5.5763,199.8949,60.7913,0.0,139.1036,271.4663,Low_Risk,199.8949,60.7913,0.0,139.1036,271.4663,0.0
2748,First_Time,7,892.28,127.4686,0.4286,0.353,2024-03-13,2025-05-16,1,1.7988,3.8916,148.8152,67.476,0.0,81.3392,158.7366,Medium_Risk,148.8152,67.476,0.0,81.3392,158.7366,0.0
2749,Repeat,8,892.95,111.6188,0.0,0.3001,2024-02-09,2025-11-28,17,1.8891,4.2348,141.8043,55.3713,0.0,86.433,168.6776,Medium_Risk,141.8043,55.3713,0.0,86.433,168.6776,0.0
2750,Repeat,12,1931.8,160.9833,0.25,0.2577,2024-02-11,2025-11-01,18,1.8836,6.3706,307.67,99.8988,0.0,207.7713,405.474,Medium_Risk,307.67,99.8988,0.0,207.7713,405.474,0.0
2751,First_Time,6,369.57,61.595,0.5,0.4339,2024-03-30,2025-10-03,1,1.7522,3.4242,63.2744,38.7128,0.0,24.5616,47.933,High_Risk,63.2744,29.0346,16.265,17.9748,35.0785,-12.8545
2752,Repeat,11,1633.83,148.53,0.1818,0.2411,2024-01-07,2025-11-01,15,1.9795,5.5571,247.6168,75.679,0.0,171.9378,335.5435,Low_Risk,247.6168,75.679,0.0,171.9378,335.5435,0.0
2753,First_Time,9,1410.86,156.7622,0.2222,0.3715,2024-01-04,2025-03-28,1,1.9877,4.5279,212.9408,99.8715,0.0,113.0693,220.6593,Medium_Risk,212.9408,99.8715,0.0,113.0693,220.6593,0.0
2754,First_Time,7,1282.85,183.2643,0.2857,0.4773,2024-01-01,2025-12-28,1,1.9959,3.5072,192.8234,114.9002,0.0,77.9232,152.0703,High_Risk,192.8234,86.1752,16.6592,89.9891,175.6172,23.547
2755,Wholesale,9,708.02,78.6689,0.3333,0.087,2024-01-25,2025-11-17,44,1.9302,4.6628,110.0444,12.9909,0.0,97.0535,189.4037,Low_Risk,110.0444,12.9909,0.0,97.0535,189.4037,0.0
2756,First_Time,10,1694.35,169.435,0.5,0.3239,2024-01-10,2025-11-22,1,1.9713,5.0729,257.8589,104.8288,0.0,153.0301,298.6443,Medium_Risk,257.8589,104.8288,0.0,153.0301,298.6443,0.0
2757,Repeat,13,1677.45,129.0346,0.3077,0.3229,2024-02-14,2025-10-25,17,1.8754,6.9318,268.3308,111.1716,0.0,157.1592,306.7025,Medium_Risk,268.3308,111.1716,0.0,157.1592,306.7025,0.0
2758,Repeat,5,594.58,118.916,0.2,0.3022,2024-03-30,2025-11-27,16,1.7522,2.8535,101.7986,39.7703,0.0,62.0283,121.0507,Medium_Risk,101.7986,39.7703,0.0,62.0283,121.0507,0.0
2759,Repeat,10,833.4,83.34,0.2,0.2795,2024-02-02,2025-09-29,19,1.9083,5.2403,131.0184,49.3092,0.0,81.7091,159.4587,Medium_Risk,131.0184,49.3092,0.0,81.7091,159.4587,0.0
2760,First_Time,8,857.46,107.1825,0.5,0.3054,2024-02-07,2025-08-03,1,1.8946,4.2225,135.7748,54.1811,0.0,81.5937,159.2335,Medium_Risk,135.7748,54.1811,0.0,81.5937,159.2335,0.0
2761,First_Time,7,1048.05,149.7214,0.2857,0.3035,2024-01-08,2025-09-22,1,1.9767,3.5412,159.0583,61.165,0.0,97.8933,191.0427,Medium_Risk,159.0583,61.165,0.0,97.8933,191.0427,0.0
2762,First_Time,8,624.34,78.0425,0.25,0.3329,2024-02-05,2025-08-17,1,1.9001,4.2104,98.5764,44.5988,0.0,53.9776,105.3395,Medium_Risk,98.5764,44.5988,0.0,53.9776,105.3395,0.0
2763,Repeat,11,1699.63,154.5118,0.3636,0.344,2024-02-13,2025-07-01,19,1.8782,5.8568,271.4824,118.0285,0.0,153.454,299.4716,Medium_Risk,271.4824,118.0285,0.0,153.454,299.4716,0.0
2764,Repeat,13,2314.1,178.0077,0.3846,0.2165,2024-02-06,2025-09-18,15,1.8973,6.8517,365.8983,99.0875,0.0,266.8108,520.692,Low_Risk,365.8983,99.0875,0.0,266.8108,520.692,0.0
2765,First_Time,9,822.26,91.3622,0.3333,0.4282,2024-06-18,2025-11-04,1,1.5332,5.8701,160.8913,91.6852,0.0,69.2061,135.0585,High_Risk,160.8913,68.7639,27.8829,64.2445,125.3757,-9.6828
2766,Wholesale,5,369.82,73.964,0.0,0.0731,2024-05-05,2025-12-05,47,1.6537,3.0236,67.0911,6.7165,0.0,60.3746,117.8235,Low_Risk,67.0911,6.7165,0.0,60.3746,117.8235,0.0
2767,Repeat,7,648.07,92.5814,0.4286,0.3137,2024-05-12,2025-01-29,19,1.6345,4.2827,118.9485,49.5847,0.0,69.3638,135.3663,Medium_Risk,118.9485,49.5847,0.0,69.3638,135.3663,0.0
2768,First_Time,7,674.22,96.3171,0.1429,0.3873,2024-06-17,2025-10-03,1,1.5359,4.5575,131.6892,67.4394,0.0,64.2498,125.3861,Medium_Risk,131.6892,67.4394,0.0,64.2498,125.3861,0.0
2769,Repeat,4,422.37,105.5925,0.0,0.3197,2024-06-30,2025-10-17,18,1.5003,2.6661,84.4547,35.3311,0.0,49.1236,95.8667,Medium_Risk,84.4547,35.3311,0.0,49.1236,95.8667,0.0
2770,Repeat,14,1650.43,117.8879,0.4286,0.2916,2024-01-06,2025-11-19,18,1.9822,7.0628,249.7871,94.2524,0.0,155.5347,303.5322,Medium_Risk,249.7871,94.2524,0.0,155.5347,303.5322,0.0
2771,First_Time,9,1964.53,218.2811,0.3333,0.362,2024-02-09,2025-12-19,1,1.8891,4.7641,311.9759,139.5236,0.0,172.4524,336.5477,Medium_Risk,311.9759,139.5236,0.0,172.4524,336.5477,0.0
2772,First_Time,13,1412.79,108.6762,0.3846,0.3592,2024-01-18,2025-09-28,1,1.9493,6.6689,217.4248,101.8852,0.0,115.5396,225.4803,Medium_Risk,217.4248,101.8852,0.0,115.5396,225.4803,0.0
2773,Repeat,18,2298.9,127.7167,0.5,0.2791,2024-01-02,2025-10-31,17,1.9932,9.0309,346.0192,124.0284,0.0,221.9908,433.2239,Medium_Risk,346.0192,124.0284,0.0,221.9908,433.2239,0.0
2774,Repeat,12,2022.11,168.5092,0.3333,0.2471,2024-02-05,2025-12-26,19,1.9001,6.3156,319.269,99.0732,0.0,220.1958,429.7209,Low_Risk,319.269,99.0732,0.0,220.1958,429.7209,0.0
2775,Repeat,5,452.34,90.468,0.2,0.2612,2024-11-04,2025-11-20,15,1.1526,4.3379,117.732,40.9714,0.0,76.7605,149.8013,Medium_Risk,117.732,40.9714,0.0,76.7605,149.8013,0.0
2776,Repeat,11,1877.3,170.6636,0.0,0.2089,2024-02-08,2025-12-29,19,1.8919,5.8144,297.692,78.0168,0.0,219.6752,428.705,Low_Risk,297.692,78.0168,0.0,219.6752,428.705,0.0
2777,First_Time,5,350.19,70.038,0.0,0.2836,2025-02-24,2025-12-02,1,0.846,5.9102,124.1815,48.625,0.0,75.5564,147.4514,Medium_Risk,124.1815,48.625,0.0,75.5564,147.4514,0.0
2778,First_Time,13,1294.96,99.6123,0.4615,0.4079,2024-04-05,2025-11-04,1,1.7358,7.4894,223.8095,120.2462,0.0,103.5633,202.108,High_Risk,223.8095,90.1846,35.5744,98.0505,191.3494,-10.7586
2779,Repeat,11,1242.78,112.98,0.4545,0.2934,2024-07-07,2025-07-01,19,1.4812,7.4265,251.7146,95.9578,0.0,155.7568,303.9657,Medium_Risk,251.7146,95.9578,0.0,155.7568,303.9657,0.0
2780,First_Time,7,708.45,101.2071,0.4286,0.3459,2024-03-22,2025-12-01,1,1.7741,3.9456,119.7969,54.4861,0.0,65.3109,127.4568,Medium_Risk,119.7969,54.4861,0.0,65.3109,127.4568,0.0
2781,First_Time,10,1608.9,160.89,0.4,0.4146,2024-02-23,2025-10-05,1,1.8508,5.4031,260.7917,136.2386,0.0,124.5532,243.0706,High_Risk,260.7917,102.1789,25.6648,132.9481,259.4535,16.3829
2782,Repeat,14,1123.59,80.2564,0.2143,0.2743,2024-01-12,2025-12-29,19,1.9658,7.1219,171.4727,63.658,0.0,107.8147,210.4047,Medium_Risk,171.4727,63.658,0.0,107.8147,210.4047,0.0
2783,Wholesale,12,1150.76,95.8967,0.0,0.084,2024-01-18,2025-12-04,49,1.9493,6.1559,177.0991,19.6866,0.0,157.4125,307.1968,Low_Risk,177.0991,19.6866,0.0,157.4125,307.1968,0.0
2784,Repeat,9,1191.71,132.4122,0.3333,0.2274,2024-05-27,2025-10-14,18,1.5934,5.6482,224.3671,65.3024,0.0,159.0647,310.4211,Low_Risk,224.3671,65.3024,0.0,159.0647,310.4211,0.0
2785,Repeat,9,808.59,89.8433,0.2222,0.2656,2024-02-26,2025-09-16,19,1.8426,4.8845,131.6512,46.6377,0.0,85.0135,165.9072,Medium_Risk,131.6512,46.6377,0.0,85.0135,165.9072,0.0
2786,First_Time,8,1548.65,193.5812,0.5,0.4185,2024-01-24,2025-09-21,1,1.9329,4.1388,240.3588,125.1619,0.0,115.1969,224.8113,High_Risk,240.3588,93.8715,19.6593,126.828,247.51,22.6986
2787,Wholesale,8,1167.54,145.9425,0.0,0.0637,2024-04-04,2025-08-01,49,1.7385,4.6016,201.4696,16.2969,0.0,185.1727,361.372,Low_Risk,201.4696,16.2969,0.0,185.1727,361.372,0.0
2788,First_Time,13,1590.84,122.3723,0.2308,0.4879,2024-03-20,2025-10-17,1,1.7796,7.305,268.1789,168.689,0.0,99.4899,194.1586,High_Risk,268.1789,126.5168,34.6987,106.9634,208.7434,14.5848
2789,Wholesale,9,1689.2,187.6889,0.0,0.0804,2024-01-16,2025-10-08,46,1.9548,4.604,259.2354,25.9818,0.0,233.2536,455.2037,Low_Risk,259.2354,25.9818,0.0,233.2536,455.2037,0.0
2790,Wholesale,12,1821.84,151.82,0.0,0.0986,2024-01-18,2025-12-22,49,1.9493,6.1559,280.3766,34.9795,0.0,245.397,478.9022,Low_Risk,280.3766,34.9795,0.0,245.397,478.9022,0.0
2791,Repeat,18,2794.19,155.2328,0.0556,0.2554,2024-01-24,2025-11-05,19,1.9329,9.3123,433.6733,139.9207,0.0,293.7526,573.2701,Medium_Risk,433.6733,139.9207,0.0,293.7526,573.2701,0.0
2792,Wholesale,3,281.06,93.6867,0.0,0.0956,2025-01-31,2025-10-12,34,0.9117,3.2905,92.4839,11.7257,0.0,80.7582,157.6029,Low_Risk,92.4839,11.7257,0.0,80.7582,157.6029,0.0
2793,Repeat,6,1353.92,225.6533,0.6667,0.2691,2024-03-01,2024-09-23,19,1.8316,3.2758,221.7575,73.5817,0.0,148.1758,289.1711,Medium_Risk,221.7575,73.5817,0.0,148.1758,289.1711,0.0
2794,First_Time,14,1769.38,126.3843,0.5714,0.4246,2024-01-02,2025-12-05,1,1.9932,7.024,266.3184,145.3393,0.0,120.9791,236.0956,High_Risk,266.3184,109.0045,33.3642,123.9497,241.8929,5.7973
2795,Repeat,15,1414.5,94.3,0.4,0.3249,2024-02-26,2025-10-21,19,1.8426,8.1408,230.3029,99.1997,0.0,131.1032,255.8532,Medium_Risk,230.3029,99.1997,0.0,131.1032,255.8532,0.0
2796,Repeat,13,1145.7,88.1308,0.2308,0.2903,2024-01-23,2025-11-26,17,1.9357,6.7161,177.5673,68.901,0.0,108.6663,212.0666,Medium_Risk,177.5673,68.901,0.0,108.6663,212.0666,0.0
2797,First_Time,15,2240.58,149.372,0.4,0.3306,2024-01-29,2025-11-03,1,1.9192,7.8156,350.2305,146.6975,0.0,203.533,397.2028,Medium_Risk,350.2305,146.6975,0.0,203.533,397.2028,0.0
2798,Repeat,10,1449.44,144.944,0.2,0.2405,2024-01-28,2025-09-14,19,1.922,5.203,226.2427,69.1052,0.0,157.1375,306.6602,Low_Risk,226.2427,69.1052,0.0,157.1375,306.6602,0.0
2799,Wholesale,12,1924.7,160.3917,0.0833,0.0732,2024-01-14,2025-12-29,48,1.9603,6.1215,294.5517,27.1772,0.0,267.3745,521.7921,Low_Risk,294.5517,27.1772,0.0,267.3745,521.7921,0.0
2800,First_Time,14,1772.1,126.5786,0.3571,0.3376,2024-03-08,2025-10-02,1,1.8125,7.7243,293.32,127.2623,0.0,166.0577,324.0682,Medium_Risk,293.32,127.2623,0.0,166.0577,324.0682,0.0
2801,Repeat,10,656.97,65.697,0.1,0.266,2024-02-12,2025-12-21,19,1.8809,5.3166,104.7853,38.8874,0.0,65.8979,128.6025,Medium_Risk,104.7853,38.8874,0.0,65.8979,128.6025,0.0
2802,Wholesale,12,866.74,72.2283,0.0833,0.0786,2024-02-02,2025-10-09,48,1.9083,6.2884,136.2597,14.7138,0.0,121.546,237.2018,Low_Risk,136.2597,14.7138,0.0,121.546,237.2018,0.0
2803,Wholesale,10,1697.88,169.788,0.2,0.065,2024-02-20,2025-12-28,46,1.859,5.3792,273.9988,22.3682,0.0,251.6306,491.0673,Low_Risk,273.9988,22.3682,0.0,251.6306,491.0673,0.0
2804,Wholesale,11,1544.29,140.39,0.2727,0.0772,2024-01-25,2025-11-29,47,1.9302,5.6989,240.0221,23.6081,0.0,216.414,422.3405,Low_Risk,240.0221,23.6081,0.0,216.414,422.3405,0.0
2805,Repeat,8,922.86,115.3575,0.625,0.3112,2024-01-27,2025-12-07,14,1.9247,4.1565,143.8441,58.0449,0.0,85.7992,167.4405,Medium_Risk,143.8441,58.0449,0.0,85.7992,167.4405,0.0
2806,Wholesale,12,1316.67,109.7225,0.0833,0.06,2024-03-11,2025-08-27,44,1.8042,6.651,218.9289,17.125,0.0,201.8038,393.8283,Low_Risk,218.9289,17.125,0.0,201.8038,393.8283,0.0
2807,Repeat,5,440.87,88.174,0.2,0.2929,2024-11-28,2025-12-17,13,1.0869,4.6001,121.6835,47.6518,0.0,74.0316,144.4757,Medium_Risk,121.6835,47.6518,0.0,74.0316,144.4757,0.0
2808,First_Time,10,697.83,69.783,0.2,0.3443,2024-06-27,2025-12-10,1,1.5086,6.6289,138.7745,66.0042,0.0,72.7702,142.014,Medium_Risk,138.7745,66.0042,0.0,72.7702,142.014,0.0
2809,Repeat,7,798.52,114.0743,0.2857,0.2528,2024-04-04,2025-09-06,19,1.7385,4.0264,137.7919,45.2273,0.0,92.5645,180.6434,Medium_Risk,137.7919,45.2273,0.0,92.5645,180.6434,0.0
2810,Repeat,7,768.11,109.73,0.4286,0.1982,2024-01-19,2025-07-13,16,1.9466,3.596,118.3764,30.5734,0.0,87.8031,171.3512,Low_Risk,118.3764,30.5734,0.0,87.8031,171.3512,0.0
2811,First_Time,9,1044.61,116.0678,0.5556,0.3813,2024-02-14,2025-12-21,1,1.8754,4.7989,167.0995,82.5608,0.0,84.5387,164.9806,Medium_Risk,167.0995,82.5608,0.0,84.5387,164.9806,0.0
2812,Repeat,8,808.09,101.0112,0.375,0.26,2024-07-16,2025-11-23,19,1.4565,5.4925,166.4407,56.916,0.0,109.5247,213.7418,Medium_Risk,166.4407,56.916,0.0,109.5247,213.7418,0.0
2813,Repeat,9,946.25,105.1389,0.1111,0.29,2024-01-15,2025-12-07,18,1.9576,4.5976,145.0145,55.0695,0.0,89.945,175.5312,Medium_Risk,145.0145,55.0695,0.0,89.945,175.5312,0.0
2814,First_Time,5,300.09,60.018,0.4,0.3424,2024-01-31,2025-08-19,1,1.9138,2.6127,47.042,22.8167,0.0,24.2253,47.2766,Medium_Risk,47.042,22.8167,0.0,24.2253,47.2766,0.0
2815,Repeat,12,1246.82,103.9017,0.25,0.2322,2024-06-07,2025-12-12,18,1.5633,7.676,239.265,72.8294,0.0,166.4356,324.8057,Low_Risk,239.265,72.8294,0.0,166.4356,324.8057,0.0
2816,Repeat,7,513.52,73.36,0.2857,0.2221,2024-07-30,2025-10-13,17,1.4182,4.9358,108.6273,33.0803,0.0,75.547,147.433,Low_Risk,108.6273,33.0803,0.0,75.547,147.433,0.0
2817,Repeat,6,534.59,89.0983,0.3333,0.3057,2024-02-20,2025-08-04,15,1.859,3.2275,86.2705,35.2029,0.0,51.0676,99.6606,Medium_Risk,86.2705,35.2029,0.0,51.0676,99.6606,0.0
2818,First_Time,9,1164.52,129.3911,0.4444,0.4235,2024-04-17,2025-06-01,1,1.7029,5.285,205.1484,111.442,0.0,93.7063,182.8717,High_Risk,205.1484,83.5815,25.1036,96.4632,188.2519,5.3802
2819,First_Time,9,1076.3,119.5889,0.4444,0.4045,2024-01-29,2025-12-12,1,1.9192,4.6894,168.239,87.9382,0.0,80.3009,156.7103,High_Risk,168.239,65.9536,22.2745,80.0109,156.1445,-0.5659
2820,First_Time,8,847.0,105.875,0.25,0.3525,2024-02-11,2025-10-18,1,1.8836,4.2471,134.8983,62.2144,0.0,72.6839,141.8456,Medium_Risk,134.8983,62.2144,0.0,72.6839,141.8456,0.0
2821,Wholesale,13,1806.16,138.9354,0.1538,0.0841,2024-02-21,2025-08-30,46,1.8563,7.0033,291.9026,31.2835,0.0,260.6192,508.6088,Low_Risk,291.9026,31.2835,0.0,260.6192,508.6088,0.0
2822,First_Time,13,1563.6,120.2769,0.4615,0.3205,2024-01-24,2025-11-22,1,1.9329,6.7256,242.6791,100.4263,0.0,142.2528,277.6121,Medium_Risk,242.6791,100.4263,0.0,142.2528,277.6121,0.0
2823,Repeat,12,1877.97,156.4975,0.3333,0.2801,2024-05-22,2025-09-13,19,1.6071,7.4668,350.5597,123.9813,0.0,226.5784,442.1768,Medium_Risk,350.5597,123.9813,0.0,226.5784,442.1768,0.0
2824,First_Time,8,1044.53,130.5662,0.625,0.4168,2024-01-29,2025-12-18,1,1.9192,4.1683,163.273,87.2072,0.0,76.0658,148.4455,High_Risk,163.273,65.4054,19.7996,78.0681,152.3529,3.9074
2825,First_Time,10,1365.76,136.576,0.3,0.315,2024-06-05,2025-10-11,1,1.5688,6.3743,261.1748,105.0284,0.0,156.1464,304.726,Medium_Risk,261.1748,105.0284,0.0,156.1464,304.726,0.0
2826,Repeat,8,748.31,93.5387,0.375,0.2701,2024-02-13,2025-10-26,19,1.8782,4.2595,119.5278,42.8353,0.0,76.6925,149.6685,Medium_Risk,119.5278,42.8353,0.0,76.6925,149.6685,0.0
2827,Repeat,16,1987.36,124.21,0.125,0.2407,2024-01-09,2025-11-20,18,1.974,8.1054,302.0319,93.5849,0.0,208.447,406.7926,Low_Risk,302.0319,93.5849,0.0,208.447,406.7926,0.0
2828,First_Time,15,2247.56,149.8373,0.3333,0.4155,2024-03-05,2025-12-14,1,1.8207,8.2387,370.3404,194.9237,0.0,175.4167,342.3328,High_Risk,370.3404,146.1928,39.1339,185.0137,361.0617,18.7289
2829,Repeat,7,1298.71,185.53,0.1429,0.2512,2024-01-02,2025-10-08,16,1.9932,3.512,195.4755,61.2606,0.0,134.2149,261.9258,Medium_Risk,195.4755,61.2606,0.0,134.2149,261.9258,0.0
2830,First_Time,11,698.67,63.5155,0.3636,0.3575,2024-08-22,2025-09-04,1,1.3552,8.1167,154.6601,77.5746,0.0,77.0855,150.4354,Medium_Risk,154.6601,77.5746,0.0,77.0855,150.4354,0.0
2831,Repeat,7,386.13,55.1614,0.1429,0.2384,2024-07-27,2025-08-27,19,1.4264,4.9074,81.2096,27.8544,0.0,53.3552,104.1248,Low_Risk,81.2096,27.8544,0.0,53.3552,104.1248,0.0
2832,Repeat,11,1866.79,169.7082,0.0909,0.294,2024-01-18,2025-10-11,17,1.9493,5.6429,287.2943,105.9997,0.0,181.2945,353.8035,Medium_Risk,287.2943,105.9997,0.0,181.2945,353.8035,0.0
2833,First_Time,12,1525.49,127.1242,0.5,0.3894,2024-04-19,2025-12-15,1,1.6975,7.0694,269.6058,134.8816,0.0,134.7242,262.9197,Medium_Risk,269.6058,134.8816,0.0,134.7242,262.9197,0.0
2834,First_Time,9,1108.28,123.1422,0.5556,0.3443,2024-03-16,2025-12-12,1,1.7906,5.0264,185.6877,82.3854,0.0,103.3023,201.5986,Medium_Risk,185.6877,82.3854,0.0,103.3023,201.5986,0.0
2835,First_Time,10,947.34,94.734,0.5,0.3979,2024-03-30,2025-10-24,1,1.7522,5.707,162.195,85.5163,0.0,76.6786,149.6414,Medium_Risk,162.195,85.5163,0.0,76.6786,149.6414,0.0
2836,Wholesale,7,594.31,84.9014,0.1429,0.0814,2024-02-16,2025-12-01,46,1.87,3.7434,95.3463,10.4286,0.0,84.9176,165.7202,Low_Risk,95.3463,10.4286,0.0,84.9176,165.7202,0.0
2837,Wholesale,7,790.94,112.9914,0.2857,0.0635,2024-02-11,2025-10-19,46,1.8836,3.7162,125.9698,10.3885,0.0,115.5813,225.5616,Low_Risk,125.9698,10.3885,0.0,115.5813,225.5616,0.0
2838,First_Time,5,877.77,175.554,0.0,0.3102,2024-02-08,2025-03-12,1,1.8919,2.6429,139.192,54.0603,0.0,85.1317,166.1379,Medium_Risk,139.192,54.0603,0.0,85.1317,166.1379,0.0
2839,Repeat,10,1689.48,168.948,0.2,0.2648,2024-01-28,2025-10-02,18,1.922,5.203,263.7105,87.6596,0.0,176.0509,343.5703,Medium_Risk,263.7105,87.6596,0.0,176.0509,343.5703,0.0
2840,First_Time,8,936.16,117.02,0.25,0.3466,2024-02-10,2025-07-30,1,1.8864,4.2409,148.882,66.8149,0.0,82.0672,160.1574,Medium_Risk,148.882,66.8149,0.0,82.0672,160.1574,0.0
2841,First_Time,5,905.73,181.146,0.4,0.4423,2024-06-03,2025-07-21,1,1.5743,3.1761,172.6006,95.3901,0.0,77.2105,150.6794,High_Risk,172.6006,71.5426,15.0864,85.9716,167.7771,17.0977
2842,Repeat,11,1823.0,165.7273,0.0909,0.2586,2024-05-03,2025-08-21,17,1.6591,6.63,329.6291,107.1721,0.0,222.457,434.1337,Medium_Risk,329.6291,107.1721,0.0,222.457,434.1337,0.0
